"","NMDS1","NMDS2","Key","PrePost","Date","Location","Site","Transect","Achilles.tang","Agile.chromis","Amber.jack","Arc.eye.hawk.fish","Barred.filefish","Belted.wrasse","Big.eye.emperor.or.Mu","Bird.nose.wrasse","Black.kole.or.black.surgeonfish","Blackfin.chromis","Blacktailed.snapper","Blue.eyed.damsel","Blue.goatfish","Bluefin.trevally","Blueline.surgeonfish","Bluelined.butterfly","Bluelined.snapper","Bluespine.unicornfish","Box.fish","Bridled.triggerfish","Bullethead.parrotfish","Chocolate.dip.chromis","Chub.or.Rudderfish","Convict.tang","Cornetfish","Doublebar.goatfish","Elegant.wrasse","Eyestripe.surgeon","Forcep.butterfly","forktail.snapper","Forsteri.hawkfish","four.spot.butterfly","Goldrim.surgeonfish","Gray.Chub","Hawaiian.cleaner.wrasse","Hawaiian.dascyllus","Hawaiian.sergeant.major","Kole.tang","Lavender.brown.tang","Lei.trigger","Lined.butterfly","Manybar.goatfish","Milletseed.butterflyfish","Moorish.Idol","Multiband.butterfly","Niger.trigger","Orangeshoulder.tang","Orangespine.unicornfish","Ornate.butterfly.fish","Ornate.wrasse","Oval.butterfly","Pacific.gregory","Palenose.parrofish","Pinktail.trigger","Porcupinefish","Raccoon.butterflyfish","Redlip.parrotfish","Regal.parrotfish","Ringtail.surgeonfish","Ringtail.wrasse","Rockmover.wrasse","Roi.or.Peacock.grouper","round.scad","Saddle.wrasse","Sailfin.tang","Sidespot.goatfish","Soldier.fish","Spectacled.parrotfish","star.eyed.parrotfish","Surge.wrasse","Teardrop.butterfly","Threadfin.butterflyfish","Trumpetfish","white.freckled.surgeonfish","Whitebar.surgeonfish","whitespot.puffer","Whitespotted.toby","Yellow.tang","yellowfin.goatfish","Yellowstripe.goatfish","Yellowtail.coris"
"43",0.278273096224471,0.284862605238658,"1T1","Post","2015","Puako","1","T1",0,1,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,20,1,0,0,0,0,0,0,7,28,16,3,0,1,0,6,0,1,0,4,1,0,0,8,0,6,0,0,0,0,1,2,0,0,0,8,0,0,8,0,0,0,0,0,1,0,1,0,0,49,0,0,2
"44",0.042832469607897,0.60600875598166,"2T1","Post","2015","Puako","2","T1",0,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,5,0,0,1,0,0,1,0,16,35,4,5,0,1,0,0,4,80,1,2,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,53,0,0,1
"45",0.449283342480592,0.688930696534,"5T1","Post","2015","Puako","5","T1",0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,8,2,0,1,0,2,1,0,52,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,4
"46",0.127566274411932,-0.533219874952702,"6T1","Post","2016","Mahukona","6","T1",0,35,0,1,0,1,3,1,2,77,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,31,20,2,0,3,0,0,4,0,0,1,2,1,0,0,8,1,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,70,0
"47",-0.262502167086562,-0.288703265187666,"7T1","Post","2016","Mahukona","7","T1",0,2,0,0,0,1,0,0,0,152,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,65,49,3,0,7,0,0,3,1,7,5,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,2,2
"48",-0.949867615207085,-0.130428710630556,"3T1","Post","2016","Old Kona","3","T1",1,0,0,0,0,0,0,3,1,385,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,14,45,240,7,0,4,0,2,7,45,13,12,7,1,0,0,16,3,0,0,3,0,0,1,0,0,0,14,0,0,0,0,1,0,0,0,0,0,1,0,0,169,0,0,1
"49",-0.785548976094307,-0.00345701883423707,"4T1","Post","2016","Old Kona","4","T1",1,0,0,0,1,0,0,5,3,153,0,0,2,0,0,0,0,1,0,0,1,0,3,0,0,2,0,2,5,0,0,1,0,0,0,0,15,25,85,4,2,2,0,9,2,82,9,14,1,0,0,0,7,4,0,1,3,0,0,2,0,0,0,8,0,0,0,0,0,0,0,1,0,10,74,0,0,207,0,0,2
"50",-0.274801265617187,0.551312763048663,"1T1","Post","2016","Puako","1","T1",0,38,0,0,0,0,3,1,6,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,4,157,12,6,0,1,0,8,4,5,3,8,4,0,0,1,4,4,0,1,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,114,0,0,0
"51",-0.570547626392289,0.577892885126252,"2T1","Post","2016","Puako","2","T1",0,31,0,0,1,0,7,2,22,0,1,1,0,0,0,0,0,0,0,0,14,8,1,0,1,0,0,0,9,1,0,0,0,0,0,0,25,237,32,7,0,9,0,7,3,34,8,17,4,0,0,3,0,3,3,0,0,0,0,1,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,7
"52",0.031018966965837,0.315600718523274,"5T1","Post","2016","Puako","5","T1",0,38,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,12,1,0,1,0,0,0,0,35,59,23,4,0,0,0,1,5,0,3,6,6,0,0,0,13,5,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,64,0,50,2
"53",0.980990099322717,-0.679952551654774,"6T1","Post","2017","Mahukona","6","T1",0,9,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,12,6,0,1,0,1,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,47,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,40,2
"54",0.160766478939152,-0.0982215025730239,"7T1","Post","2017","Mahukona","7","T1",0,2,0,0,0,0,0,3,1,25,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,25,44,6,0,4,0,1,2,0,6,7,1,0,2,0,2,4,0,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,41,0,1,1
"55",-0.579037010871262,-0.0521423974200122,"3T1","Post","2017","Old Kona","3","T1",1,0,0,0,0,0,0,4,5,171,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,31,41,132,4,0,1,0,0,2,30,4,15,1,0,0,1,3,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,109,0,0,1
"56",-0.647233804087302,0.0396283296791562,"4T1","Post","2017","Old Kona","4","T1",1,0,0,0,0,0,0,2,4,92,0,0,1,0,0,0,0,1,0,0,11,0,0,5,0,0,0,0,3,0,0,1,0,0,0,0,14,36,217,9,0,1,0,6,1,11,6,5,3,0,0,0,3,4,0,0,1,0,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,6,36,0,0,133,0,0,0
"57",-0.243646878198148,0.265127305314325,"1T1","Post","2017","Puako","1","T1",0,41,0,0,0,0,0,2,16,0,2,0,0,0,0,0,2,0,0,0,6,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,57,62,3,0,0,0,2,6,9,1,2,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,122,3,0,0
"58",-0.296786944509306,0.346821005383785,"2T1","Post","2017","Puako","2","T1",0,6,0,0,1,0,0,7,26,0,0,0,0,0,1,0,0,0,0,0,23,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,66,29,53,10,0,1,0,2,0,22,2,8,0,0,0,1,22,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,95,0,0,5
"59",0.768043062368922,-0.719099165381534,"6T1","Post","2018","Mahukona","6","T1",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14,28,0,0,2,0,1,2,0,22,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,21,0,150,0
"60",-0.0607077296166306,-0.454156893291647,"7T1","Post","2018","Mahukona","7","T1",0,0,0,0,1,0,0,0,0,98,0,0,4,0,0,1,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,19,50,5,1,6,0,0,4,4,1,1,1,0,2,0,1,2,0,0,0,0,1,0,0,0,0,7,0,5,0,0,2,0,0,0,0,0,0,0,0,20,0,1,2
"61",-0.603432752301959,-0.0475506360124185,"3T1","Post","2018","Old Kona","3","T1",2,0,0,0,1,0,0,8,3,149,0,0,2,0,1,0,0,0,1,0,3,0,1,0,0,6,0,2,2,0,2,0,0,0,0,0,17,79,125,5,0,4,0,3,13,4,10,12,2,3,0,5,2,0,0,3,2,0,0,1,0,3,0,12,0,0,0,0,0,0,0,0,1,0,0,0,1,143,0,0,0
"62",-0.897762620499474,0.255130140604892,"4T1","Post","2018","Old Kona","4","T1",4,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,2,3,2,0,1,0,1,0,0,0,75,273,2,0,1,0,4,0,0,8,20,1,0,0,1,22,5,0,3,0,0,0,0,0,1,0,4,7,0,0,0,0,0,0,2,1,0,60,0,0,224,0,0,0
"63",-0.103803884170402,0.251004154723226,"1T1","Post","2018","Puako","1","T1",0,6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,21,70,28,1,0,3,0,1,3,9,0,7,3,0,2,1,0,6,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,3,0,0,103,0,0,0
"64",-0.147767399259062,0.386258877145846,"2T1","Post","2018","Puako","2","T1",0,36,0,2,0,0,0,6,6,0,0,0,7,0,0,0,0,0,0,0,42,2,0,0,0,1,0,0,11,0,2,0,0,0,0,0,18,36,32,5,0,4,0,0,1,8,0,2,5,0,0,1,25,4,15,0,0,0,0,3,0,1,0,11,0,1,2,0,0,0,0,0,0,0,0,0,0,91,0,0,3
"65",0.415520829530118,0.139146592791151,"5T1","Post","2018","Puako","5","T1",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,48,15,6,0,3,0,0,1,0,4,5,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3
"66",0.155428322041963,-0.166667512174044,"6T1","Post","2019","Mahukona","6","T1",0,18,0,0,1,0,5,0,0,12,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,31,70,9,0,10,0,0,3,0,1,7,3,0,2,0,0,3,0,2,4,0,0,0,0,0,0,4,0,8,0,0,0,0,0,1,0,0,0,0,0,37,0,52,0
"67",0.0781322151496984,-0.554995756847221,"7T1","Post","2019","Mahukona","7","T1",0,1,0,1,0,0,2,0,0,36,0,0,0,0,0,1,0,0,0,0,2,5,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,24,79,6,0,9,0,0,6,0,5,2,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,8,0,3,0,0,0,0,0,2,1,0,0,0,0,29,0,151,1
"68",-0.525028543284637,-0.0391705545200022,"3T1","Post","2019","Old Kona","3","T1",0,0,0,0,1,0,0,3,3,146,0,0,2,0,0,0,0,0,0,0,18,0,0,0,0,3,0,0,6,1,1,0,0,0,0,0,32,40,108,2,0,2,0,2,3,31,7,15,3,0,0,2,7,0,0,0,2,0,0,0,0,1,0,10,0,0,0,0,0,0,1,3,0,0,0,0,0,105,0,0,2
"69",-0.619026119027214,-0.110733115942105,"4T1","Post","2019","Old Kona","4","T1",0,0,0,1,1,3,0,5,6,177,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5,28,117,3,0,1,0,7,4,49,5,16,1,0,0,0,9,2,0,3,2,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,1,4,17,0,1,113,0,0,2
"70",-0.704205728059706,0.598195358298409,"1T1","Post","2019","Puako","1","T1",0,45,0,0,0,0,0,2,13,0,1,0,1,0,0,0,0,0,1,4,7,3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,136,22,315,2,0,7,0,1,7,19,1,6,0,0,2,0,1,3,0,3,5,0,0,2,0,1,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,97,0,11,0
"71",-0.356286248869977,0.232107136346568,"2T1","Post","2019","Puako","2","T1",0,86,0,1,0,0,0,2,1,58,0,0,2,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,7,0,0,6,0,0,0,0,0,117,15,7,0,8,0,2,12,9,1,4,7,0,2,1,10,5,1,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,99,0,0,1
"72",0.596542140453176,0.208664821172631,"5T1","Post","2019","Puako","5","T1",0,100,0,0,1,0,1,1,3,0,6,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,41,5,0,5,0,0,4,0,0,5,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,23,0,0,0
"73",-0.507613327440226,-0.474311207134928,"3T2","Pre","2009","Old Kona","3","T2",0,0,0,2,0,0,0,2,0,295,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,18,30,3,0,2,0,2,1,1,6,7,4,0,0,0,12,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
"74",-0.746456973387139,-0.624579562359559,"4T2","Pre","2009","Old Kona","4","T2",7,0,0,0,0,0,0,0,0,205,0,0,0,1,0,0,0,0,2,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,1,9,49,0,0,0,0,5,0,5,7,8,1,1,0,2,0,2,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,205,0,0,51,0,0,1
"75",0.709984357859189,0.551406919238009,"1T2","Pre","2009","Puako","1","T2",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,1,3,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
"76",0.330003886771367,0.307650194932733,"2T2","Pre","2009","Puako","2","T2",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,2,5,0,0,0,0,2,24,12,4,0,1,0,0,0,1,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,61,0,0,1
"77",0.542909535814427,-0.1625092804228,"5T2","Pre","2009","Puako","5","T2",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,3,22,31,3,0,1,0,0,0,2,3,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,23,0,30,0
"78",0.449011891963319,-0.730752941229617,"6T2","Pre","2010","Mahukona","6","T2",0,1,0,0,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,3,0,4,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,1,0
"79",1.38097805736315,-0.271327057279606,"7T2","Pre","2010","Mahukona","7","T2",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,13,1,0,6,0,0,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0
"80",-0.553642111279615,-0.365879801391621,"3T2","Pre","2010","Old Kona","3","T2",0,0,0,0,0,0,0,3,0,312,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,39,41,1,0,3,0,1,5,3,4,4,3,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,11,0,2,0,0,3,0,0,60,0,0,1
"81",-1.02960840478171,-0.421720307413346,"4T2","Pre","2010","Old Kona","4","T2",1,0,0,0,0,0,0,3,0,550,0,0,1,0,0,0,0,0,1,0,8,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,8,86,0,0,1,0,6,0,3,3,6,2,0,0,0,20,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,25,0,0,86,0,0,0
"82",0.467069743996751,0.298059350809213,"1T2","Pre","2010","Puako","1","T2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,10,4,0,0,0,3,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,39,0,0,0
"83",0.149786628949421,0.443029850508039,"2T2","Pre","2010","Puako","2","T2",0,3,0,1,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,39,5,4,0,3,0,0,2,7,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0
"84",1.01400055921223,0.196621898665544,"5T2","Pre","2010","Puako","5","T2",0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,5,0,0,0,0,5,17,2,0,2,0,0,0,1,7,2,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,18,25,2,4
"85",0.836214595049886,-0.110522807976952,"6T2","Pre","2011","Mahukona","6","T2",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,17,21,2,0,4,0,0,1,0,1,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
"86",1.25622482973859,0.011911456079961,"7T2","Pre","2011","Mahukona","7","T2",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,2,0,0,3,0,4,1,3,0,4,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0
"87",-0.45246431769818,-0.360446634535293,"3T2","Pre","2011","Old Kona","3","T2",0,0,0,0,0,0,0,2,0,259,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,2,0,0,2,0,1,2,0,0,0,0,0,32,47,2,0,10,0,2,4,2,9,7,2,0,0,2,17,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1
"88",-0.565890982717856,-0.453184927891829,"4T2","Pre","2011","Old Kona","4","T2",4,0,0,0,0,0,0,4,0,230,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,3,0,2,5,0,1,0,0,0,1,0,5,12,40,3,0,3,0,3,0,7,4,5,0,0,0,0,8,3,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,78,0,1,51,0,0,0
"89",0.395224226240346,-0.0588858970022253,"1T2","Pre","2011","Puako","1","T2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,13,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,33,42,1,0,2,0,0,1,2,0,2,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
"90",0.0804054953631327,0.378243217285685,"2T2","Pre","2011","Puako","2","T2",0,11,0,1,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,57,7,2,0,3,0,0,2,8,1,7,4,0,0,2,20,2,0,0,9,0,1,0,0,1,0,2,0,0,0,0,0,0,2,2,0,0,1,0,0,60,0,0,0
"91",0.951781676001428,0.167538195776144,"5T2","Pre","2011","Puako","5","T2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,0,0,6,0,0,0,7,0,0,0,0,0,15,2,0,0,0,0,0,0,5,3,1,0,2,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,26,0,20,2
"92",0.613074256112858,-0.411027235849714,"6T2","Pre","2012","Mahukona","6","T2",0,1,0,1,0,0,0,2,0,20,0,0,0,0,0,0,0,0,1,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,18,0,0,6,0,0,1,0,2,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0,3,0,0,0,0,0,1,0,0,0,0,0,15,0,0,2
"93",0.730756789811862,-0.325258496381949,"7T2","Pre","2012","Mahukona","7","T2",0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,14,1,0,7,0,0,3,0,2,4,0,0,2,1,0,3,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0
"94",-0.54303186926495,-0.209778175430371,"3T2","Pre","2012","Old Kona","3","T2",0,0,8,0,0,0,0,2,0,270,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,1,2,0,0,0,0,18,62,58,1,0,3,0,2,4,5,9,8,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,77,0,0,2
"95",-0.617510019104459,-0.191882989412089,"4T2","Pre","2012","Old Kona","4","T2",1,0,5,0,0,0,0,2,0,237,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,4,0,5,4,0,0,3,0,0,0,0,10,36,87,2,0,4,0,6,0,5,8,3,2,0,0,0,0,4,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,9,0,2,0,0,18,0,0,118,0,0,2
"96",0.101780207723296,0.185387424241875,"1T2","Pre","2012","Puako","1","T2",0,1,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,4,0,0,0,0,0,0,9,2,2,2,0,0,0,0,1,35,33,2,0,3,0,2,3,5,0,4,0,0,1,11,0,7,0,0,0,0,0,1,0,0,0,3,0,0,0,3,1,1,0,0,0,0,3,0,0,64,0,0,1
"97",0.235262402736657,0.476527600928939,"2T2","Pre","2012","Puako","2","T2",0,13,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,1,0,0,0,7,0,0,2,0,0,0,0,16,28,3,0,0,3,0,0,4,0,0,0,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,61,0,0,2
"98",0.50457078646233,-0.132135245377321,"5T2","Pre","2012","Puako","5","T2",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,12,44,0,0,1,0,0,2,0,9,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,23,0,0,2
"99",0.33877222182148,-0.211003131755925,"6T2","Post","2013","Mahukona","6","T2",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,54,3,0,4,0,1,6,1,1,2,0,1,2,0,0,3,0,0,0,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0
"100",0.991046837033912,-0.459740738616418,"7T2","Post","2013","Mahukona","7","T2",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,6,0,6,0,0,2,0,2,2,4,0,0,0,1,1,0,0,4,0,0,0,0,0,3,2,0,2,0,0,0,0,0,2,0,0,0,0,0,12,0,64,0
"101",-0.841818813704577,-0.23989336527813,"3T2","Post","2013","Old Kona","3","T2",1,0,0,0,0,0,1,1,0,440,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0,0,4,0,0,1,1,0,1,0,4,95,98,4,0,2,0,3,0,6,9,6,4,0,0,1,2,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,111,0,0,1
"102",-0.828046422567722,-0.135452037513536,"4T2","Post","2013","Old Kona","4","T2",0,0,0,0,0,0,0,1,0,305,0,0,0,0,0,0,0,0,0,0,22,0,0,2,0,0,0,0,8,0,0,1,33,0,0,0,5,57,108,1,0,0,0,5,0,32,7,6,3,3,0,4,3,5,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1,0,5,0,0,170,0,0,0
"103",0.0785396606487475,0.423026380303403,"1T2","Post","2013","Puako","1","T2",0,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,0,0,0,0,2,0,0,2,1,0,0,0,11,40,9,3,0,1,0,1,2,6,2,4,1,0,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,2
"104",-0.255782265569699,0.241732539285091,"2T2","Post","2013","Puako","2","T2",0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,0,1,0,0,4,0,1,4,2,0,0,0,80,33,67,4,0,8,0,2,11,10,6,8,5,0,0,0,18,4,0,2,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0
"105",0.271063904687389,0.0140966559725379,"5T2","Post","2013","Puako","5","T2",0,0,0,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,32,43,5,0,3,0,0,0,0,6,2,0,2,0,0,5,2,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,2,0,0,0,0,0,33,0,1,0
"106",0.911471603664245,-0.0820825544565151,"6T2","Post","2014","Mahukona","6","T2",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,14,2,0,5,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,13,0,11,0
