"","NMDS1","NMDS2","Key","Date","Location","Site","Transect","Achilles.tang","Agile.chromis","Amber.jack","Arc.eye.hawk.fish","Barred.filefish","Belted.wrasse","Big.eye.emperor.or.Mu","Bird.nose.wrasse","Black.kole.or.black.surgeonfish","Blackfin.chromis","Blacktailed.snapper","Blue.eyed.damsel","Blue.goatfish","Bluefin.trevally","Blueline.surgeonfish","Bluelined.butterfly","Bluelined.snapper","Bluespine.unicornfish","Box.fish","Bridled.triggerfish","Bullethead.parrotfish","Chocolate.dip.chromis","Chub.or.Rudderfish","Convict.tang","Cornetfish","Doublebar.goatfish","Elegant.wrasse","Eyestripe.surgeon","Forcep.butterfly","forktail.snapper","Forsteri.hawkfish","four.spot.butterfly","Goldrim.surgeonfish","Gray.Chub","Hawaiian.cleaner.wrasse","Hawaiian.dascyllus","Hawaiian.sergeant.major","Kole.tang","Lavender.brown.tang","Lei.trigger","Lined.butterfly","Manybar.goatfish","Milletseed.butterflyfish","Moorish.Idol","Multiband.butterfly","Niger.trigger","Orangeshoulder.tang","Orangespine.unicornfish","Ornate.butterfly.fish","Ornate.wrasse","Oval.butterfly","Pacific.gregory","Palenose.parrofish","Pinktail.trigger","Porcupinefish","Raccoon.butterflyfish","Redlip.parrotfish","Regal.parrotfish","Ringtail.surgeonfish","Ringtail.wrasse","Rockmover.wrasse","Roi.or.Peacock.grouper","round.scad","Saddle.wrasse","Sailfin.tang","Sidespot.goatfish","Soldier.fish","Spectacled.parrotfish","star.eyed.parrotfish","Surge.wrasse","Teardrop.butterfly","Threadfin.butterflyfish","Trumpetfish","white.freckled.surgeonfish","Whitebar.surgeonfish","whitespot.puffer","Whitespotted.toby","Yellow.tang","yellowfin.goatfish","Yellowstripe.goatfish","Yellowtail.coris"
"61",-0.546029262028888,-0.0968406804877723,"3T1","2018","Old Kona","3","T1",2,0,0,0,1,0,0,8,3,149,0,0,2,0,1,0,0,0,1,0,3,0,1,0,0,6,0,2,2,0,2,0,0,0,0,0,17,79,125,5,0,4,0,3,13,4,10,12,2,3,0,5,2,0,0,3,2,0,0,1,0,3,0,12,0,0,0,0,0,0,0,0,1,0,0,0,1,143,0,0,0
"62",-0.853452062250649,0.135433734481588,"4T1","2018","Old Kona","4","T1",4,0,0,0,0,0,0,7,0,39,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,2,3,2,0,1,0,1,0,0,0,75,273,2,0,1,0,4,0,0,8,20,1,0,0,1,22,5,0,3,0,0,0,0,0,1,0,4,7,0,0,0,0,0,0,2,1,0,60,0,0,224,0,0,0
"63",-0.0966886747103928,0.271931854804053,"1T1","2018","Puako","1","T1",0,6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,21,70,28,1,0,3,0,1,3,9,0,7,3,0,2,1,0,6,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,3,0,0,103,0,0,0
"64",-0.169843843456744,0.370855536192144,"2T1","2018","Puako","2","T1",0,36,0,2,0,0,0,6,6,0,0,0,7,0,0,0,0,0,0,0,42,2,0,0,0,1,0,0,11,0,2,0,0,0,0,0,18,36,32,5,0,4,0,0,1,8,0,2,5,0,0,1,25,4,15,0,0,0,0,3,0,1,0,11,0,1,2,0,0,0,0,0,0,0,0,0,0,91,0,0,3
"65",0.423364157454478,0.150764603857323,"5T1","2018","Puako","5","T1",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,48,15,6,0,3,0,0,1,0,4,5,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3
"66",0.208245009338811,-0.165219389615551,"6T1","2019","Mahukona","6","T1",0,18,0,0,1,0,5,0,0,12,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,31,70,9,0,10,0,0,3,0,1,7,3,0,2,0,0,3,0,2,4,0,0,0,0,0,0,4,0,8,0,0,0,0,0,1,0,0,0,0,0,37,0,52,0
"67",0.140702888252975,-0.519552047271736,"7T1","2019","Mahukona","7","T1",0,1,0,1,0,0,2,0,0,36,0,0,0,0,0,1,0,0,0,0,2,5,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,24,79,6,0,9,0,0,6,0,5,2,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,8,0,3,0,0,0,0,0,2,1,0,0,0,0,29,0,151,1
"68",-0.474519975706123,-0.0645949220710416,"3T1","2019","Old Kona","3","T1",0,0,0,0,1,0,0,3,3,146,0,0,2,0,0,0,0,0,0,0,18,0,0,0,0,3,0,0,6,1,1,0,0,0,0,0,32,40,108,2,0,2,0,2,3,31,7,15,3,0,0,2,7,0,0,0,2,0,0,0,0,1,0,10,0,0,0,0,0,0,1,3,0,0,0,0,0,105,0,0,2
"69",-0.550003287835028,-0.142499298853959,"4T1","2019","Old Kona","4","T1",0,0,0,1,1,3,0,5,6,177,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5,28,117,3,0,1,0,7,4,49,5,16,1,0,0,0,9,2,0,3,2,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,1,4,17,0,1,113,0,0,2
"70",-0.763957691388895,0.486166886029697,"1T1","2019","Puako","1","T1",0,45,0,0,0,0,0,2,13,0,1,0,1,0,0,0,0,0,1,4,7,3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,136,22,315,2,0,7,0,1,7,19,1,6,0,0,2,0,1,3,0,3,5,0,0,2,0,1,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,97,0,11,0
"71",-0.281669763776792,0.145218506426973,"2T1","2019","Puako","2","T1",0,86,0,1,0,0,0,2,1,58,0,0,2,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,7,0,0,6,0,0,0,0,0,117,15,7,0,8,0,2,12,9,1,4,7,0,2,1,10,5,1,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,99,0,0,1
"72",0.665188792899804,0.116621651359068,"5T1","2019","Puako","5","T1",0,100,0,0,1,0,1,1,3,0,6,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,41,5,0,5,0,0,4,0,0,5,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,23,0,0,0
